item,item_ine_id,item_id,item_update,region_name,region_code,is_cronicas,media_associated,media_associated_name,is_featured,url,is_municipios_link,url_municipios
Huesca,22125,AR0028,14/07/2025,Aragón,AR,TRUE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/huesca/?utm_campaign=cerca-v1,FALSE,
Jaca,22130,AR0029,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/jaca/?utm_campaign=cerca-v1,FALSE,
La Muela,50182,AR0030,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/la-muela/?utm_campaign=cerca-v1,FALSE,
María de Huerva,50163,AR0031,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/maria-de-huerva/?utm_campaign=cerca-v1,FALSE,
Media Principal,,AR0032,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,,TRUE,https://www.elperiodicodearagon.com/municipios.html
Monzón,22158,AR0033,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/monzon/?utm_campaign=cerca-v1,FALSE,
Ribera Alta del Ebro,34_02_50_10,AR0034,14/07/2025,Aragón,AR,TRUE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/zaragoza/ribera-alta-del-ebro/?utm_campaign=cerca-v1,FALSE,
Sallent de Gállego,22204,AR0036,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/sallent-de-gallego/?utm_campaign=cerca-v1,FALSE,
San Mateo,50235,AR0037,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/san-mateo/?utm_campaign=cerca-v1,FALSE,
Sariñena,22213,AR0038,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/sarinena/?utm_campaign=cerca-v1,FALSE,
Tamarite,22225,AR0039,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/tamarite/?utm_campaign=cerca-v1,FALSE,
Tarazona,50251,AR0040,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/tarazona/?utm_campaign=cerca-v1,FALSE,
Tauste,50252,AR0041,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/tauste/?utm_campaign=cerca-v1,FALSE,
Utebo,50272,AR0043,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/utebo/?utm_campaign=cerca-v1,FALSE,
Utrillas,44238,AR0044,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/utrillas/?utm_campaign=cerca-v1,FALSE,
La Almunia de Doña Godina,50025,AR0045,14/07/2025,Aragón,AR,TRUE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/zaragoza/valdejalon/?utm_campaign=cerca-v1,FALSE,
Villanueva de Sigena,22251,AR0046,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/aragon/villanueva-de-sigena/?utm_campaign=cerca-v1,FALSE,
Zuera,50298,AR0048,14/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/zuera/?utm_campaign=cerca-v1,FALSE,
Allande,33001,AST0001,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/allande/?utm_campaign=cerca-v1,FALSE,
Aller,33002,AST0002,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/aller/?utm_campaign=cerca-v1,FALSE,
Amieva,33003,AST0003,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/amieva/?utm_campaign=cerca-v1,FALSE,
Avilés,33004,AST0004,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/aviles/?utm_campaign=cerca-v1,FALSE,
Belmonte de Miranda,33005,AST0005,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/belmonte-de-miranda/?utm_campaign=cerca-v1,FALSE,
Bimenes,33006,AST0006,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/bimenes/?utm_campaign=cerca-v1,FALSE,
Boal,33007,AST0007,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/boal/?utm_campaign=cerca-v1,FALSE,
Cabrales,33008,AST0008,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/cabrales/?utm_campaign=cerca-v1,FALSE,
Cabranes,33009,AST0009,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/cabranes/?utm_campaign=cerca-v1,FALSE,
Candamo,33010,AST0010,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/candamo/?utm_campaign=cerca-v1,FALSE,
Cangas de Onís,33012,AST0012,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/cangas-de-onis/?utm_campaign=cerca-v1,FALSE,
Cangas del Narcea,33011,AST0013,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cangas-del-narcea/?utm_campaign=cerca-v1,FALSE,
Carreño,33014,AST0014,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/carreno/?utm_campaign=cerca-v1,FALSE,
Caso,33015,AST0015,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/caso/?utm_campaign=cerca-v1,FALSE,
Castrillón,33016,AST0016,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/aviles/castrillon/?utm_campaign=cerca-v1,FALSE,
Castropol,33017,AST0017,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/castropol/?utm_campaign=cerca-v1,FALSE,
Coaña,33018,AST0018,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/coana/?utm_campaign=cerca-v1,FALSE,
Colunga,33019,AST0019,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/colunga/?utm_campaign=cerca-v1,FALSE,
Corvera,33020,AST0020,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/aviles/corvera-de-asturias/?utm_campaign=cerca-v1,FALSE,
Cudillero,33021,AST0021,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/cudillero/?utm_campaign=cerca-v1,FALSE,
Degaña,33022,AST0023,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/degana/?utm_campaign=cerca-v1,FALSE,
El Franco,33023,AST0024,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/el-franco/?utm_campaign=cerca-v1,FALSE,
Gijón,33024,AST0025,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/gijon/?utm_campaign=cerca-v1,FALSE,
Gozón,33025,AST0027,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/aviles/gozon/?utm_campaign=cerca-v1,FALSE,
Grandas de Salime,33027,AST0029,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/grandas-de-salime/?utm_campaign=cerca-v1,FALSE,
Ibias,33028,AST0030,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/ibias/?utm_campaign=cerca-v1,FALSE,
Illas,33030,AST0031,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/aviles/illas/?utm_campaign=cerca-v1,FALSE,
La Calzada,33024_001,AST0032,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/gijon/gijon-oeste/la-calzada/?utm_campaign=cerca-v1,FALSE,
La Corredoria,33044_001,AST0033,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/oviedo/la-corredoria/?utm_campaign=cerca-v1,FALSE,
Langreo,33031,AST0034,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/langreo/?utm_campaign=cerca-v1,FALSE,
Lena,33033,AST0036,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/lena/?utm_campaign=cerca-v1,FALSE,
Llanes,33036,AST0039,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/llanes/?utm_campaign=cerca-v1,FALSE,
Media Principal,,AST0040,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,,TRUE,https://www.lne.es/municipios.html
Mieres,33037,AST0041,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/mieres/?utm_campaign=cerca-v1,FALSE,
Morcín,33038,AST0042,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/morcin/?utm_campaign=cerca-v1,FALSE,
Muros de Nalón,33039,AST0043,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/muros-de-nalon/?utm_campaign=cerca-v1,FALSE,
Nava,33040,AST0044,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/nava/?utm_campaign=cerca-v1,FALSE,
Navia,33041,AST0045,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/navia/?utm_campaign=cerca-v1,FALSE,
Noreña,33042,AST0046,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/norena/?utm_campaign=cerca-v1,FALSE,
Onís,33043,AST0048,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/onis/?utm_campaign=cerca-v1,FALSE,
Parres,33045,AST0051,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/parres/?utm_campaign=cerca-v1,FALSE,
Peñamera Alta,33046,AST0052,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/penamera-alta/?utm_campaign=cerca-v1,FALSE,
Peñamera Baja,33047,AST0053,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/penamera-baja/?utm_campaign=cerca-v1,FALSE,
Piloña,33049,AST0054,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/pilona/?utm_campaign=cerca-v1,FALSE,
Ponga,33050,AST0055,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/ponga/?utm_campaign=cerca-v1,FALSE,
Pravia,33051,AST0056,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/pravia/?utm_campaign=cerca-v1,FALSE,
Proaza,33052,AST0057,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/proaza/?utm_campaign=cerca-v1,FALSE,
Quirós,33053,AST0058,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/quiros/?utm_campaign=cerca-v1,FALSE,
Ribadedeva,33055,AST0059,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/ribadedeva/?utm_campaign=cerca-v1,FALSE,
Ribadesella,33056,AST0060,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/oriente/ribadesella/?utm_campaign=cerca-v1,FALSE,
Ribera de Arriba,33057,AST0061,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/ribera-de-arriba/?utm_campaign=cerca-v1,FALSE,
Riosa,33058,AST0062,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/riosa/?utm_campaign=cerca-v1,FALSE,
San Martín del Rey Aurelio,33060,AST0064,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/san-martin-del-rey-aurelio/?utm_campaign=cerca-v1,FALSE,
San Tirso de Abres,33063,AST0065,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/san-tirso-de-abres/?utm_campaign=cerca-v1,FALSE,
Santa Eulalia de Oscos,33062,AST0066,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/santa-eulalia-de-oscos/?utm_campaign=cerca-v1,FALSE,
Sariego,33065,AST0067,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/sariego/?utm_campaign=cerca-v1,FALSE,
Siero,33066,AST0068,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/siero/?utm_campaign=cerca-v1,FALSE,
Sobrescobio,33067,AST0069,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/cuencas/sobrescobio/?utm_campaign=cerca-v1,FALSE,
Somiedo,33068,AST0070,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/somiedo/?utm_campaign=cerca-v1,FALSE,
Soto del Barco,33069,AST0071,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/aviles/soto-del-barco/?utm_campaign=cerca-v1,FALSE,
Tapia de Casariego,33070,AST0072,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/tapia-de-casariego/?utm_campaign=cerca-v1,FALSE,
Taramundi,33071,AST0073,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/taramundi/?utm_campaign=cerca-v1,FALSE,
Teverga,33072,AST0074,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/teverga/?utm_campaign=cerca-v1,FALSE,
Tineo,33073,AST0075,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/tineo/?utm_campaign=cerca-v1,FALSE,
Valdés,33034,AST0076,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/valdes/?utm_campaign=cerca-v1,FALSE,
Vegadeo,33074,AST0077,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/vegadeo/?utm_campaign=cerca-v1,FALSE,
Villaviciosa,33076,AST0078,14/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/villaviciosa/?utm_campaign=cerca-v1,FALSE,
Villayón,33077,AST0079,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/occidente/villayon/?utm_campaign=cerca-v1,FALSE,
Yernes y Tameza,33078,AST0080,14/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/centro/yernes-y-tameza/?utm_campaign=cerca-v1,FALSE,
Adeje,38001,CAN0001,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/adeje/?utm_campaign=cerca-v1,FALSE,
Agaete,35001,CAN0002,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/agaete/?utm_campaign=cerca-v1,FALSE,
Agüimes,35002,CAN0003,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/gran-canaria/aguimes/?utm_campaign=cerca-v1,FALSE,
Alajeró,38003,CAN0004,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-gomera/alajero/?utm_campaign=cerca-v1,FALSE,
Antigua,35003,CAN0005,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/fuerteventura/antigua/?utm_campaign=cerca-v1,FALSE,
Arafo,38004,CAN0006,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/arafo/?utm_campaign=cerca-v1,FALSE,
Arico,38005,CAN0007,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/arico/?utm_campaign=cerca-v1,FALSE,
Arona,38006,CAN0008,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/arona/?utm_campaign=cerca-v1,FALSE,
Arrecife,35004,CAN0009,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/lanzarote/arrecife/?utm_campaign=cerca-v1,FALSE,
Artenara,35005,CAN0010,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/artenara/?utm_campaign=cerca-v1,FALSE,
Arucas,35006,CAN0011,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/gran-canaria/arucas/?utm_campaign=cerca-v1,FALSE,
Barlovento,38007,CAN0012,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-palma/barlovento/?utm_campaign=cerca-v1,FALSE,
Breña Alta,38008,CAN0013,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-palma/brena-alta/?utm_campaign=cerca-v1,FALSE,
Breña Baja,38009,CAN0014,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-palma/brena-baja/?utm_campaign=cerca-v1,FALSE,
Buenavista del Norte,38010,CAN0015,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/buenavista-del-norte/?utm_campaign=cerca-v1,FALSE,
Candelaria,38011,CAN0016,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/candelaria/?utm_campaign=cerca-v1,FALSE,
El Pinar,38901,CAN0017,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/el-hierro/el-pinar/?utm_campaign=cerca-v1,FALSE,
El Rosario,38032,CAN0018,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/el-rosario/?utm_campaign=cerca-v1,FALSE,
El Sauzal,38041,CAN0019,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/el-sauzal/?utm_campaign=cerca-v1,FALSE,
El Tanque,38044,CAN0020,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/el-tanque/?utm_campaign=cerca-v1,FALSE,
Fasnia,38012,CAN0021,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/fasnia/?utm_campaign=cerca-v1,FALSE,
Firgas,35008,CAN0022,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/firgas/?utm_campaign=cerca-v1,FALSE,
Fuencaliente,13042,CAN0023,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-palma/fuencaliente/?utm_campaign=cerca-v1,FALSE,
Gáldar,35009,CAN0024,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/gran-canaria/galdar/?utm_campaign=cerca-v1,FALSE,
Garachico,38015,CAN0025,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/garachico/?utm_campaign=cerca-v1,FALSE,
Garafía,38016,CAN0026,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-palma/garafia/?utm_campaign=cerca-v1,FALSE,
Granadilla de Abona,38017,CAN0027,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/granadilla-de-abona/?utm_campaign=cerca-v1,FALSE,
Guía de Isora,38019,CAN0028,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/guia-de-isora/?utm_campaign=cerca-v1,FALSE,
Güímar,38020,CAN0029,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/guimar/?utm_campaign=cerca-v1,FALSE,
Haría,35010,CAN0030,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/lanzarote/haria/?utm_campaign=cerca-v1,FALSE,
Hermigua,38021,CAN0031,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/la-gomera/hermigua/?utm_campaign=cerca-v1,FALSE,
Icod de los Vinos,38022,CAN0032,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/icod-de-los-vinos/?utm_campaign=cerca-v1,FALSE,
Ingenio,35011,CAN0033,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/gran-canaria/ingenio/?utm_campaign=cerca-v1,FALSE,
La Aldea de San Nicolás,35020,CAN0034,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/la-aldea-de-san-nicolas/?utm_campaign=cerca-v1,FALSE,
La Frontera,38013,CAN0035,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/el-hierro/la-frontera/?utm_campaign=cerca-v1,FALSE,
La Guancha,38018,CAN0036,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/la-guancha/?utm_campaign=cerca-v1,FALSE,
La Matanza de Acentejo,38025,CAN0037,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/la-matanza-de-acentejo/?utm_campaign=cerca-v1,FALSE,
La Oliva,35014,CAN0038,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/fuerteventura/la-oliva/?utm_campaign=cerca-v1,FALSE,
La Orotava,38026,CAN0039,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/la-orotava/?utm_campaign=cerca-v1,FALSE,
La Victoria de Acentejo,38051,CAN0040,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/la-victoria-de-acentejo/?utm_campaign=cerca-v1,FALSE,
Los Realejos,38031,CAN0042,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/los-realejos/?utm_campaign=cerca-v1,FALSE,
Los Silos,38042,CAN0043,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,FALSE,https://www.eldia.es/tenerife/los-silos/?utm_campaign=cerca-v1,FALSE,
Media Principal,,CAN0044,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,,TRUE,https://www.eldia.es/municipios.html
Media Principal,,CAN0045,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,,TRUE,https://www.laprovincia.es/municipios.html
Mogán,35012,CAN0046,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/mogan/?utm_campaign=cerca-v1,FALSE,
Moya,35013,CAN0047,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/gran-canaria/moya/?utm_campaign=cerca-v1,FALSE,
Pájara,35015,CAN0048,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,FALSE,https://www.laprovincia.es/fuerteventura/pajara/?utm_campaign=cerca-v1,FALSE,
Puerto de la Cruz,38028,CAN0049,14/07/2025,Canarias,CAN,FALSE,eldia,El Día,TRUE,https://www.eldia.es/tenerife/puerto-de-la-cruz/?utm_campaign=cerca-v1,FALSE,
Puerto del Rosario,35017,CAN0050,14/07/2025,Canarias,CAN,FALSE,laprovincia,La Provincia,TRUE,https://www.laprovincia.es/fuerteventura/puerto-del-rosario/?utm_campaign=cerca-v1,FALSE,
